date,state,district,pincode,demo_age_5_17,demo_age_17_
09-11-2025,Kerala,Kozhikode,673585,1,5
09-11-2025,Kerala,Kozhikode,673601,0,2
09-11-2025,Kerala,Kozhikode,673639,0,1
16-11-2025,Kerala,Kozhikode,673003,0,16
16-11-2025,Kerala,Kozhikode,673010,0,10
16-11-2025,Kerala,Kozhikode,673301,0,2
16-11-2025,Kerala,Kozhikode,673303,0,4
16-11-2025,Kerala,Kozhikode,673317,0,5
16-11-2025,Kerala,Kozhikode,673506,1,7
16-11-2025,Kerala,Kozhikode,673523,1,5
16-11-2025,Kerala,Kozhikode,673571,2,15
16-11-2025,Kerala,Kozhikode,673585,1,5
16-11-2025,Kerala,Kozhikode,673603,0,4
16-11-2025,Kerala,Kozhikode,673614,1,6
16-11-2025,Kerala,Kozhikode,673616,0,4
16-11-2025,Kerala,Kozhikode,673631,2,12
16-11-2025,Kerala,Kozhikode,673632,1,3
18-11-2025,Kerala,Kozhikode,673004,0,1
01-12-2025,Kerala,Kozhikode,673020,0,1
02-12-2025,Kerala,Kozhikode,673009,0,3
07-12-2025,Kerala,Kozhikode,673002,0,1
07-12-2025,Kerala,Kozhikode,673005,1,6
07-12-2025,Kerala,Kozhikode,673016,2,5
07-12-2025,Kerala,Kozhikode,673018,0,3
07-12-2025,Kerala,Kozhikode,673513,0,6
07-12-2025,Kerala,Kozhikode,673522,0,7
07-12-2025,Kerala,Kozhikode,673529,1,4
07-12-2025,Kerala,Kozhikode,673573,0,14
07-12-2025,Kerala,Kozhikode,673604,0,2
07-12-2025,Kerala,Kozhikode,673620,1,5
07-12-2025,Kerala,Kozhikode,673631,1,14
07-12-2025,Kerala,Kozhikode,673632,2,4
05-11-2025,Kerala,Kozhikode,673001,1,5
05-11-2025,Kerala,Kozhikode,673005,1,9
05-11-2025,Kerala,Kozhikode,673007,0,12
05-11-2025,Kerala,Kozhikode,673009,0,3
05-11-2025,Kerala,Kozhikode,673016,1,6
05-11-2025,Kerala,Kozhikode,673021,1,5
05-11-2025,Kerala,Kozhikode,673028,2,10
05-11-2025,Kerala,Kozhikode,673029,0,5
05-11-2025,Kerala,Kozhikode,673105,3,15
05-11-2025,Kerala,Kozhikode,673304,1,6
05-11-2025,Kerala,Kozhikode,673306,2,7
05-11-2025,Kerala,Kozhikode,673317,2,6
05-11-2025,Kerala,Kozhikode,673323,1,6
05-11-2025,Kerala,Kozhikode,673328,1,3
05-11-2025,Kerala,Kozhikode,673501,0,11
05-11-2025,Kerala,Kozhikode,673503,0,8
05-11-2025,Kerala,Kozhikode,673505,1,2
05-11-2025,Kerala,Kozhikode,673508,6,31
05-11-2025,Kerala,Kozhikode,673513,1,10
05-11-2025,Kerala,Kozhikode,673524,0,14
05-11-2025,Kerala,Kozhikode,673542,3,20
05-11-2025,Kerala,Kozhikode,673572,2,40
05-11-2025,Kerala,Kozhikode,673580,1,7
05-11-2025,Kerala,Kozhikode,673582,1,16
05-11-2025,Kerala,Kozhikode,673602,1,24
05-11-2025,Kerala,Kozhikode,673639,0,1
06-11-2025,Kerala,Kozhikode,673005,0,10
06-11-2025,Kerala,Kozhikode,673010,1,10
06-11-2025,Kerala,Kozhikode,673012,1,6
06-11-2025,Kerala,Kozhikode,673015,2,8
06-11-2025,Kerala,Kozhikode,673027,1,20
06-11-2025,Kerala,Kozhikode,673307,0,10
06-11-2025,Kerala,Kozhikode,673308,0,13
06-11-2025,Kerala,Kozhikode,673315,1,8
06-11-2025,Kerala,Kozhikode,673317,0,5
06-11-2025,Kerala,Kozhikode,673323,0,5
06-11-2025,Kerala,Kozhikode,673501,0,7
06-11-2025,Kerala,Kozhikode,673507,4,28
06-11-2025,Kerala,Kozhikode,673517,0,14
06-11-2025,Kerala,Kozhikode,673527,0,6
06-11-2025,Kerala,Kozhikode,673529,1,8
06-11-2025,Kerala,Kozhikode,673541,0,14
06-11-2025,Kerala,Kozhikode,673542,2,31
06-11-2025,Kerala,Kozhikode,673573,3,28
06-11-2025,Kerala,Kozhikode,673574,1,14
06-11-2025,Kerala,Kozhikode,673582,2,12
06-11-2025,Kerala,Kozhikode,673585,2,14
06-11-2025,Kerala,Kozhikode,673586,2,19
06-11-2025,Kerala,Kozhikode,673612,0,25
06-11-2025,Kerala,Kozhikode,673631,2,9
06-11-2025,Kerala,Kozhikode,673661,1,19
07-11-2025,Kerala,Kozhikode,673005,0,13
07-11-2025,Kerala,Kozhikode,673008,7,28
07-11-2025,Kerala,Kozhikode,673012,2,8
07-11-2025,Kerala,Kozhikode,673016,0,8
07-11-2025,Kerala,Kozhikode,673017,1,3
07-11-2025,Kerala,Kozhikode,673020,0,1
07-11-2025,Kerala,Kozhikode,673301,0,6
07-11-2025,Kerala,Kozhikode,673305,0,6
07-11-2025,Kerala,Kozhikode,673308,1,12
07-11-2025,Kerala,Kozhikode,673315,2,5
07-11-2025,Kerala,Kozhikode,673501,0,9
07-11-2025,Kerala,Kozhikode,673508,2,22
07-11-2025,Kerala,Kozhikode,673522,1,16
07-11-2025,Kerala,Kozhikode,673526,0,8
07-11-2025,Kerala,Kozhikode,673529,1,17
07-11-2025,Kerala,Kozhikode,673574,2,13
07-11-2025,Kerala,Kozhikode,673580,0,3
07-11-2025,Kerala,Kozhikode,673614,0,19
07-11-2025,Kerala,Kozhikode,673616,0,5
08-11-2025,Kerala,Kozhikode,673001,2,4
08-11-2025,Kerala,Kozhikode,673007,0,11
08-11-2025,Kerala,Kozhikode,673014,2,8
08-11-2025,Kerala,Kozhikode,673103,1,2
08-11-2025,Kerala,Kozhikode,673105,3,12
08-11-2025,Kerala,Kozhikode,673323,3,1
08-11-2025,Kerala,Kozhikode,673328,1,1
08-11-2025,Kerala,Kozhikode,673506,2,16
08-11-2025,Kerala,Kozhikode,673509,1,14
08-11-2025,Kerala,Kozhikode,673517,2,7
08-11-2025,Kerala,Kozhikode,673521,1,4
08-11-2025,Kerala,Kozhikode,673523,0,6
08-11-2025,Kerala,Kozhikode,673572,4,22
08-11-2025,Kerala,Kozhikode,673616,1,2
07-12-2025,Kerala,Kozhikode,673010,0,3
07-12-2025,Kerala,Kozhikode,673304,0,1
07-12-2025,Kerala,Kozhikode,673508,0,2
07-12-2025,Kerala,Kozhikode,673586,0,1
06-12-2025,Kerala,Kozhikode,673002,0,1
06-12-2025,Kerala,Kozhikode,673004,2,1
06-12-2025,Kerala,Kozhikode,673005,2,10
06-12-2025,Kerala,Kozhikode,673006,1,6
06-12-2025,Kerala,Kozhikode,673017,0,3
06-12-2025,Kerala,Kozhikode,673303,2,11
06-12-2025,Kerala,Kozhikode,673501,1,6
06-12-2025,Kerala,Kozhikode,673504,1,9
06-12-2025,Kerala,Kozhikode,673506,4,22
06-12-2025,Kerala,Kozhikode,673507,4,19
06-12-2025,Kerala,Kozhikode,673522,0,12
06-12-2025,Kerala,Kozhikode,673526,0,7
06-12-2025,Kerala,Kozhikode,673527,0,5
06-12-2025,Kerala,Kozhikode,673604,0,4
06-12-2025,Kerala,Kozhikode,673633,0,3
06-12-2025,Kerala,Kozhikode,673639,1,1
04-11-2025,Kerala,Kozhikode,673007,0,24
04-11-2025,Kerala,Kozhikode,673009,0,1
04-11-2025,Kerala,Kozhikode,673015,3,10
04-11-2025,Kerala,Kozhikode,673017,1,8
04-11-2025,Kerala,Kozhikode,673027,0,5
04-11-2025,Kerala,Kozhikode,673028,1,13
04-11-2025,Kerala,Kozhikode,673029,0,7
04-11-2025,Kerala,Kozhikode,673032,0,3
04-11-2025,Kerala,Kozhikode,673102,0,4
04-11-2025,Kerala,Kozhikode,673106,1,10
04-11-2025,Kerala,Kozhikode,673301,0,7
04-11-2025,Kerala,Kozhikode,673304,1,14
04-11-2025,Kerala,Kozhikode,673309,3,13
04-11-2025,Kerala,Kozhikode,673328,0,2
04-11-2025,Kerala,Kozhikode,673521,3,10
04-11-2025,Kerala,Kozhikode,673522,0,17
04-11-2025,Kerala,Kozhikode,673574,0,19
04-11-2025,Kerala,Kozhikode,673580,1,3
04-11-2025,Kerala,Kozhikode,673586,5,16
04-11-2025,Kerala,Kozhikode,673601,1,8
10-11-2025,Kerala,Kozhikode,673004,1,1
10-11-2025,Kerala,Kozhikode,673011,0,7
10-11-2025,Kerala,Kozhikode,673019,1,38
10-11-2025,Kerala,Kozhikode,673020,0,5
10-11-2025,Kerala,Kozhikode,673029,0,3
10-11-2025,Kerala,Kozhikode,673032,0,3
10-11-2025,Kerala,Kozhikode,673102,1,11
10-11-2025,Kerala,Kozhikode,673305,1,11
10-11-2025,Kerala,Kozhikode,673306,0,11
10-11-2025,Kerala,Kozhikode,673315,2,6
10-11-2025,Kerala,Kozhikode,673317,0,12
10-11-2025,Kerala,Kozhikode,673323,0,6
10-11-2025,Kerala,Kozhikode,673502,0,12
10-11-2025,Kerala,Kozhikode,673521,0,23
10-11-2025,Kerala,Kozhikode,673524,0,14
10-11-2025,Kerala,Kozhikode,673603,0,5
10-11-2025,Kerala,Kozhikode,673613,0,6
10-11-2025,Kerala,Kozhikode,673616,1,3
10-11-2025,Kerala,Kozhikode,673620,4,19
09-11-2025,Kerala,Kozhikode,673005,0,1
09-11-2025,Kerala,Kozhikode,673015,0,1
09-11-2025,Kerala,Kozhikode,673016,0,4
09-11-2025,Kerala,Kozhikode,673603,0,1
11-11-2025,Kerala,Kozhikode,673003,2,22
11-11-2025,Kerala,Kozhikode,673007,2,22
11-11-2025,Kerala,Kozhikode,673016,0,9
11-11-2025,Kerala,Kozhikode,673020,0,3
11-11-2025,Kerala,Kozhikode,673101,0,3
11-11-2025,Kerala,Kozhikode,673104,2,33
11-11-2025,Kerala,Kozhikode,673303,0,14
11-11-2025,Kerala,Kozhikode,673504,2,17
11-11-2025,Kerala,Kozhikode,673508,1,28
11-11-2025,Kerala,Kozhikode,673522,0,17
11-11-2025,Kerala,Kozhikode,673524,0,11
11-11-2025,Kerala,Kozhikode,673528,0,10
11-11-2025,Kerala,Kozhikode,673572,1,43
11-11-2025,Kerala,Kozhikode,673573,2,38
11-11-2025,Kerala,Kozhikode,673585,0,15
11-11-2025,Kerala,Kozhikode,673602,1,33
11-11-2025,Kerala,Kozhikode,673616,0,5
11-11-2025,Kerala,Kozhikode,673661,2,18
12-11-2025,Kerala,Kozhikode,673008,0,18
12-11-2025,Kerala,Kozhikode,673009,1,3
12-11-2025,Kerala,Kozhikode,673011,0,3
12-11-2025,Kerala,Kozhikode,673014,0,7
12-11-2025,Kerala,Kozhikode,673015,0,19
12-11-2025,Kerala,Kozhikode,673016,0,10
12-11-2025,Kerala,Kozhikode,673017,0,7
12-11-2025,Kerala,Kozhikode,673019,3,37
12-11-2025,Kerala,Kozhikode,673103,0,7
12-11-2025,Kerala,Kozhikode,673323,1,4
12-11-2025,Kerala,Kozhikode,673505,2,9
12-11-2025,Kerala,Kozhikode,673513,0,11
12-11-2025,Kerala,Kozhikode,673526,0,7
12-11-2025,Kerala,Kozhikode,673611,0,21
12-11-2025,Kerala,Kozhikode,673612,0,24
13-11-2025,Kerala,Kozhikode,673003,2,42
13-11-2025,Kerala,Kozhikode,673004,0,2
13-11-2025,Kerala,Kozhikode,673008,3,24
13-11-2025,Kerala,Kozhikode,673028,0,16
13-11-2025,Kerala,Kozhikode,673101,0,4
13-11-2025,Kerala,Kozhikode,673103,2,7
13-11-2025,Kerala,Kozhikode,673308,1,10
13-11-2025,Kerala,Kozhikode,673317,0,9
13-11-2025,Kerala,Kozhikode,673501,0,7
13-11-2025,Kerala,Kozhikode,673506,0,23
13-11-2025,Kerala,Kozhikode,673507,0,33
13-11-2025,Kerala,Kozhikode,673508,0,24
13-11-2025,Kerala,Kozhikode,673615,0,2
13-11-2025,Kerala,Kozhikode,673616,0,11
14-11-2025,Kerala,Kozhikode,673006,1,5
14-11-2025,Kerala,Kozhikode,673009,1,2
14-11-2025,Kerala,Kozhikode,673010,0,12
14-11-2025,Kerala,Kozhikode,673017,1,5
14-11-2025,Kerala,Kozhikode,673019,1,28
14-11-2025,Kerala,Kozhikode,673028,0,9
14-11-2025,Kerala,Kozhikode,673029,0,3
14-11-2025,Kerala,Kozhikode,673101,0,3
14-11-2025,Kerala,Kozhikode,673305,1,5
14-11-2025,Kerala,Kozhikode,673306,1,6
14-11-2025,Kerala,Kozhikode,673315,2,4
14-11-2025,Kerala,Kozhikode,673317,1,4
14-11-2025,Kerala,Kozhikode,673527,0,7
14-11-2025,Kerala,Kozhikode,673582,2,19
14-11-2025,Kerala,Kozhikode,673603,1,7
14-11-2025,Kerala,Kozhikode,673611,0,9
14-11-2025,Kerala,Kozhikode,673614,1,20
14-11-2025,Kerala,Kozhikode,673655,0,6
15-11-2025,Kerala,Kozhikode,673001,0,6
15-11-2025,Kerala,Kozhikode,673006,0,1
15-11-2025,Kerala,Kozhikode,673008,5,21
15-11-2025,Kerala,Kozhikode,673011,1,8
15-11-2025,Kerala,Kozhikode,673015,3,7
15-11-2025,Kerala,Kozhikode,673032,0,2
15-11-2025,Kerala,Kozhikode,673102,4,9
15-11-2025,Kerala,Kozhikode,673306,1,4
15-11-2025,Kerala,Kozhikode,673308,1,10
15-11-2025,Kerala,Kozhikode,673323,3,2
15-11-2025,Kerala,Kozhikode,673501,2,3
15-11-2025,Kerala,Kozhikode,673503,5,7
15-11-2025,Kerala,Kozhikode,673505,2,4
15-11-2025,Kerala,Kozhikode,673507,2,25
15-11-2025,Kerala,Kozhikode,673508,6,40
15-11-2025,Kerala,Kozhikode,673522,0,14
15-11-2025,Kerala,Kozhikode,673523,2,4
15-11-2025,Kerala,Kozhikode,673524,1,13
15-11-2025,Kerala,Kozhikode,673528,0,6
15-11-2025,Kerala,Kozhikode,673574,3,10
15-11-2025,Kerala,Kozhikode,673612,2,12
25-12-2025,Kerala,Kozhikode,673015,1,11
25-12-2025,Kerala,Kozhikode,673021,0,3
25-12-2025,Kerala,Kozhikode,673304,2,6
25-12-2025,Kerala,Kozhikode,673502,0,6
25-12-2025,Kerala,Kozhikode,673524,0,4
25-12-2025,Kerala,Kozhikode,673613,0,8
26-12-2025,Kerala,Kozhikode,673526,0,3
27-12-2025,Kerala,Kozhikode,673615,0,1
28-12-2025,Kerala,Kozhikode,673009,0,1
28-12-2025,Kerala,Kozhikode,673021,0,2
28-12-2025,Kerala,Kozhikode,673104,1,5
28-12-2025,Kerala,Kozhikode,673305,0,3
28-12-2025,Kerala,Kozhikode,673309,0,3
28-12-2025,Kerala,Kozhikode,673328,0,5
28-12-2025,Kerala,Kozhikode,673503,1,6
28-12-2025,Kerala,Kozhikode,673517,0,2
28-12-2025,Kerala,Kozhikode,673527,0,3
28-12-2025,Kerala,Kozhikode,673582,1,15
28-12-2025,Kerala,Kozhikode,673602,1,22
29-12-2025,Kerala,Kozhikode,673004,0,1
29-12-2025,Kerala,Kozhikode,673008,0,18
29-12-2025,Kerala,Kozhikode,673014,0,6
29-12-2025,Kerala,Kozhikode,673015,1,4
29-12-2025,Kerala,Kozhikode,673019,1,15
29-12-2025,Kerala,Kozhikode,673101,0,2
29-12-2025,Kerala,Kozhikode,673103,0,2
29-12-2025,Kerala,Kozhikode,673303,0,12
29-12-2025,Kerala,Kozhikode,673304,0,4
29-12-2025,Kerala,Kozhikode,673305,1,7
29-12-2025,Kerala,Kozhikode,673306,3,6
29-12-2025,Kerala,Kozhikode,673502,0,3
29-12-2025,Kerala,Kozhikode,673513,1,11
29-12-2025,Kerala,Kozhikode,673523,1,5
29-12-2025,Kerala,Kozhikode,673572,3,25
29-12-2025,Kerala,Kozhikode,673585,2,5
29-12-2025,Kerala,Kozhikode,673586,2,16
29-12-2025,Kerala,Kozhikode,673601,0,8
29-12-2025,Kerala,Kozhikode,673613,1,14
29-12-2025,Kerala,Kozhikode,673631,1,14
29-12-2025,Kerala,Kozhikode,673633,0,5
29-12-2025,Kerala,Kozhikode,673661,1,17
01-01-2026,Kerala,Kozhikode,673003,1,28
01-01-2026,Kerala,Kozhikode,673012,1,11
01-01-2026,Kerala,Kozhikode,673308,0,16
01-01-2026,Kerala,Kozhikode,673317,1,13
01-01-2026,Kerala,Kozhikode,673506,0,30
01-01-2026,Kerala,Kozhikode,673524,1,13
01-01-2026,Kerala,Kozhikode,673528,0,12
01-01-2026,Kerala,Kozhikode,673541,1,13
01-01-2026,Kerala,Kozhikode,673542,12,33
01-01-2026,Kerala,Kozhikode,673574,2,16
01-01-2026,Kerala,Kozhikode,673585,1,18
01-01-2026,Kerala,Kozhikode,673615,0,3
31-12-2025,Kerala,Kozhikode,673001,0,8
31-12-2025,Kerala,Kozhikode,673004,0,2
31-12-2025,Kerala,Kozhikode,673006,0,7
31-12-2025,Kerala,Kozhikode,673014,0,10
31-12-2025,Kerala,Kozhikode,673017,0,7
31-12-2025,Kerala,Kozhikode,673301,0,3
31-12-2025,Kerala,Kozhikode,673323,1,1
31-12-2025,Kerala,Kozhikode,673328,0,1
31-12-2025,Kerala,Kozhikode,673501,0,4
31-12-2025,Kerala,Kozhikode,673507,4,29
31-12-2025,Kerala,Kozhikode,673509,1,10
31-12-2025,Kerala,Kozhikode,673513,5,19
31-12-2025,Kerala,Kozhikode,673524,2,11
31-12-2025,Kerala,Kozhikode,673525,1,21
31-12-2025,Kerala,Kozhikode,673570,0,1
31-12-2025,Kerala,Kozhikode,673574,4,18
31-12-2025,Kerala,Kozhikode,673580,0,12
31-12-2025,Kerala,Kozhikode,673585,2,11
31-12-2025,Kerala,Kozhikode,673602,1,24
31-12-2025,Kerala,Kozhikode,673612,0,14
31-12-2025,Kerala,Kozhikode,673616,0,8
31-12-2025,Kerala,Kozhikode,673620,0,23
31-12-2025,Kerala,Kozhikode,673633,0,2
31-12-2025,Kerala,Kozhikode,673655,0,8
31-12-2025,Kerala,Kozhikode,673661,1,35
02-01-2026,Kerala,Kozhikode,673001,0,2
02-01-2026,Kerala,Kozhikode,673007,1,10
02-01-2026,Kerala,Kozhikode,673012,0,9
02-01-2026,Kerala,Kozhikode,673015,0,17
02-01-2026,Kerala,Kozhikode,673029,0,4
02-01-2026,Kerala,Kozhikode,673032,1,1
02-01-2026,Kerala,Kozhikode,673104,3,13
02-01-2026,Kerala,Kozhikode,673106,0,7
02-01-2026,Kerala,Kozhikode,673323,2,4
02-01-2026,Kerala,Kozhikode,673328,0,1
02-01-2026,Kerala,Kozhikode,673502,1,5
02-01-2026,Kerala,Kozhikode,673513,0,4
02-01-2026,Kerala,Kozhikode,673522,0,6
02-01-2026,Kerala,Kozhikode,673527,0,4
02-01-2026,Kerala,Kozhikode,673586,3,15
02-01-2026,Kerala,Kozhikode,673601,2,9
02-01-2026,Kerala,Kozhikode,673615,0,1
02-01-2026,Kerala,Kozhikode,673632,1,5
26-11-2025,Kerala,Kozhikode,673639,0,1
21-12-2025,Kerala,Kozhikode,673004,2,2
21-12-2025,Kerala,Kozhikode,673021,0,4
21-12-2025,Kerala,Kozhikode,673304,1,5
21-12-2025,Kerala,Kozhikode,673323,0,1
21-12-2025,Kerala,Kozhikode,673504,0,3
21-12-2025,Kerala,Kozhikode,673582,1,9
21-12-2025,Kerala,Kozhikode,673585,1,3
21-12-2025,Kerala,Kozhikode,673601,0,4
21-12-2025,Kerala,Kozhikode,673603,2,5
21-12-2025,Kerala,Kozhikode,673612,0,5
21-12-2025,Kerala,Kozhikode,673613,1,1
21-12-2025,Kerala,Kozhikode,673633,0,1
03-01-2026,Kerala,Kozhikode,673003,0,4
03-01-2026,Kerala,Kozhikode,673005,0,4
03-01-2026,Kerala,Kozhikode,673011,0,3
03-01-2026,Kerala,Kozhikode,673019,0,7
03-01-2026,Kerala,Kozhikode,673302,0,2
03-01-2026,Kerala,Kozhikode,673328,0,1
03-01-2026,Kerala,Kozhikode,673504,1,2
03-01-2026,Kerala,Kozhikode,673506,1,2
03-01-2026,Kerala,Kozhikode,673524,0,2
03-01-2026,Kerala,Kozhikode,673525,0,1
03-01-2026,Kerala,Kozhikode,673529,1,1
14-12-2025,Kerala,Kozhikode,673001,0,2
14-12-2025,Kerala,Kozhikode,673002,0,1
14-12-2025,Kerala,Kozhikode,673005,0,5
14-12-2025,Kerala,Kozhikode,673006,0,4
14-12-2025,Kerala,Kozhikode,673007,0,2
14-12-2025,Kerala,Kozhikode,673018,0,1
14-12-2025,Kerala,Kozhikode,673019,2,10
14-12-2025,Kerala,Kozhikode,673021,0,1
14-12-2025,Kerala,Kozhikode,673104,1,2
14-12-2025,Kerala,Kozhikode,673505,0,3
14-12-2025,Kerala,Kozhikode,673517,1,1
14-12-2025,Kerala,Kozhikode,673525,1,12
14-12-2025,Kerala,Kozhikode,673527,0,3
14-12-2025,Kerala,Kozhikode,673529,0,7
14-12-2025,Kerala,Kozhikode,673572,1,21
14-12-2025,Kerala,Kozhikode,673573,0,15
14-12-2025,Kerala,Kozhikode,673582,0,10
14-12-2025,Kerala,Kozhikode,673586,0,8
14-12-2025,Kerala,Kozhikode,673602,2,11
14-12-2025,Kerala,Kozhikode,673614,0,8
14-12-2025,Kerala,Kozhikode,673616,0,3
14-12-2025,Kerala,Kozhikode,673631,0,8
14-12-2025,Kerala,Kozhikode,673633,1,4
08-12-2025,Kerala,Kozhikode,673302,1,1
11-12-2025,Kerala,Kozhikode,673018,1,6
11-12-2025,Kerala,Kozhikode,673301,0,5
11-12-2025,Kerala,Kozhikode,673306,0,2
11-12-2025,Kerala,Kozhikode,673323,0,2
11-12-2025,Kerala,Kozhikode,673542,1,6
11-12-2025,Kerala,Kozhikode,673585,1,8
11-12-2025,Kerala,Kozhikode,673604,0,3
11-12-2025,Kerala,Kozhikode,673655,0,10
13-12-2025,Kerala,Kozhikode,673011,1,1
23-12-2025,Kerala,Kozhikode,673001,0,5
23-12-2025,Kerala,Kozhikode,673006,0,4
23-12-2025,Kerala,Kozhikode,673015,1,21
23-12-2025,Kerala,Kozhikode,673016,0,11
23-12-2025,Kerala,Kozhikode,673019,1,22
23-12-2025,Kerala,Kozhikode,673020,0,1
23-12-2025,Kerala,Kozhikode,673029,0,4
23-12-2025,Kerala,Kozhikode,673102,2,5
23-12-2025,Kerala,Kozhikode,673301,0,4
23-12-2025,Kerala,Kozhikode,673305,0,3
23-12-2025,Kerala,Kozhikode,673307,1,9
23-12-2025,Kerala,Kozhikode,673315,0,7
23-12-2025,Kerala,Kozhikode,673328,1,4
23-12-2025,Kerala,Kozhikode,673501,0,6
23-12-2025,Kerala,Kozhikode,673503,1,8
23-12-2025,Kerala,Kozhikode,673525,1,13
23-12-2025,Kerala,Kozhikode,673529,1,12
23-12-2025,Kerala,Kozhikode,673572,2,41
23-12-2025,Kerala,Kozhikode,673573,1,13
23-12-2025,Kerala,Kozhikode,673604,0,1
23-12-2025,Kerala,Kozhikode,673611,0,22
23-12-2025,Kerala,Kozhikode,673631,1,24
25-12-2025,Kerala,Kozhikode,673003,0,8
25-12-2025,Kerala,Kozhikode,673018,0,2
25-12-2025,Kerala,Kozhikode,673027,0,1
25-12-2025,Kerala,Kozhikode,673307,0,4
25-12-2025,Kerala,Kozhikode,673315,0,1
25-12-2025,Kerala,Kozhikode,673541,0,1
25-12-2025,Kerala,Kozhikode,673612,0,1
24-12-2025,Kerala,Kozhikode,673001,0,8
24-12-2025,Kerala,Kozhikode,673009,0,2
24-12-2025,Kerala,Kozhikode,673015,1,9
24-12-2025,Kerala,Kozhikode,673017,0,1
24-12-2025,Kerala,Kozhikode,673018,0,2
24-12-2025,Kerala,Kozhikode,673101,0,3
24-12-2025,Kerala,Kozhikode,673305,0,9
24-12-2025,Kerala,Kozhikode,673307,1,12
24-12-2025,Kerala,Kozhikode,673317,1,7
24-12-2025,Kerala,Kozhikode,673505,0,5
24-12-2025,Kerala,Kozhikode,673507,0,20
24-12-2025,Kerala,Kozhikode,673508,5,23
24-12-2025,Kerala,Kozhikode,673521,3,10
24-12-2025,Kerala,Kozhikode,673524,1,18
24-12-2025,Kerala,Kozhikode,673525,1,21
24-12-2025,Kerala,Kozhikode,673528,0,9
24-12-2025,Kerala,Kozhikode,673580,0,6
24-12-2025,Kerala,Kozhikode,673582,2,16
24-12-2025,Kerala,Kozhikode,673614,1,15
24-12-2025,Kerala,Kozhikode,673631,2,22
26-12-2025,Kerala,Kozhikode,673001,1,6
26-12-2025,Kerala,Kozhikode,673003,2,21
26-12-2025,Kerala,Kozhikode,673014,0,6
26-12-2025,Kerala,Kozhikode,673016,0,8
26-12-2025,Kerala,Kozhikode,673020,0,5
26-12-2025,Kerala,Kozhikode,673027,1,11
26-12-2025,Kerala,Kozhikode,673028,0,24
26-12-2025,Kerala,Kozhikode,673032,0,4
26-12-2025,Kerala,Kozhikode,673101,0,2
26-12-2025,Kerala,Kozhikode,673103,0,3
26-12-2025,Kerala,Kozhikode,673301,0,2
26-12-2025,Kerala,Kozhikode,673306,1,11
26-12-2025,Kerala,Kozhikode,673503,1,12
26-12-2025,Kerala,Kozhikode,673517,1,11
26-12-2025,Kerala,Kozhikode,673522,0,16
26-12-2025,Kerala,Kozhikode,673528,0,12
26-12-2025,Kerala,Kozhikode,673602,2,36
26-12-2025,Kerala,Kozhikode,673603,0,12
26-12-2025,Kerala,Kozhikode,673612,0,28
26-12-2025,Kerala,Kozhikode,673631,2,22
26-12-2025,Kerala,Kozhikode,673633,0,5
27-12-2025,Kerala,Kozhikode,673007,1,13
27-12-2025,Kerala,Kozhikode,673014,0,5
27-12-2025,Kerala,Kozhikode,673020,0,4
27-12-2025,Kerala,Kozhikode,673304,0,9
27-12-2025,Kerala,Kozhikode,673309,2,7
27-12-2025,Kerala,Kozhikode,673328,0,3
27-12-2025,Kerala,Kozhikode,673509,1,14
27-12-2025,Kerala,Kozhikode,673513,1,9
27-12-2025,Kerala,Kozhikode,673524,0,16
27-12-2025,Kerala,Kozhikode,673528,0,10
27-12-2025,Kerala,Kozhikode,673572,2,33
27-12-2025,Kerala,Kozhikode,673601,1,9
27-12-2025,Kerala,Kozhikode,673604,0,10
27-12-2025,Kerala,Kozhikode,673614,1,11
27-12-2025,Kerala,Kozhikode,673633,0,5
27-12-2025,Kerala,Kozhikode,673655,1,9
18-12-2025,Kerala,Kozhikode,673004,0,1
18-12-2025,Kerala,Kozhikode,673005,1,8
18-12-2025,Kerala,Kozhikode,673012,0,8
18-12-2025,Kerala,Kozhikode,673101,0,1
18-12-2025,Kerala,Kozhikode,673103,0,2
18-12-2025,Kerala,Kozhikode,673306,1,9
18-12-2025,Kerala,Kozhikode,673308,0,14
18-12-2025,Kerala,Kozhikode,673317,0,1
18-12-2025,Kerala,Kozhikode,673323,0,1
18-12-2025,Kerala,Kozhikode,673505,0,6
18-12-2025,Kerala,Kozhikode,673524,1,9
18-12-2025,Kerala,Kozhikode,673528,0,9
18-12-2025,Kerala,Kozhikode,673541,1,12
18-12-2025,Kerala,Kozhikode,673573,0,23
18-12-2025,Kerala,Kozhikode,673582,1,28
18-12-2025,Kerala,Kozhikode,673611,1,21
18-12-2025,Kerala,Kozhikode,673612,2,18
18-12-2025,Kerala,Kozhikode,673613,1,8
18-12-2025,Kerala,Kozhikode,673620,0,18
20-12-2025,Kerala,Kozhikode,673006,3,2
20-12-2025,Kerala,Kozhikode,673007,1,7
20-12-2025,Kerala,Kozhikode,673009,0,6
20-12-2025,Kerala,Kozhikode,673010,0,5
20-12-2025,Kerala,Kozhikode,673012,1,8
20-12-2025,Kerala,Kozhikode,673016,0,5
20-12-2025,Kerala,Kozhikode,673017,0,2
20-12-2025,Kerala,Kozhikode,673019,3,26
20-12-2025,Kerala,Kozhikode,673104,3,12
20-12-2025,Kerala,Kozhikode,673309,0,8
20-12-2025,Kerala,Kozhikode,673328,0,2
20-12-2025,Kerala,Kozhikode,673527,0,6
20-12-2025,Kerala,Kozhikode,673571,4,26
20-12-2025,Kerala,Kozhikode,673601,3,4
