date,state,district,pincode,age_0_5,age_5_17,age_18_greater
29-09-2025,Kerala,Kozhikode,673001,0,1,0
29-09-2025,Kerala,Kozhikode,673028,1,0,0
29-09-2025,Kerala,Kozhikode,673315,1,0,0
27-09-2025,Kerala,Kozhikode,673027,0,1,0
27-09-2025,Kerala,Kozhikode,673501,0,1,0
27-09-2025,Kerala,Kozhikode,673504,0,1,0
27-09-2025,Kerala,Kozhikode,673509,0,1,0
27-09-2025,Kerala,Kozhikode,673522,0,1,0
27-09-2025,Kerala,Kozhikode,673631,2,0,0
26-10-2025,Kerala,Kozhikode,673303,1,0,0
26-10-2025,Kerala,Kozhikode,673307,0,1,0
26-10-2025,Kerala,Kozhikode,673523,1,0,0
26-10-2025,Kerala,Kozhikode,673572,0,1,0
26-10-2025,Kerala,Kozhikode,673620,1,0,0
26-10-2025,Kerala,Kozhikode,673661,0,1,0
13-10-2025,Kerala,Kozhikode,673106,1,0,0
13-10-2025,Kerala,Kozhikode,673503,0,2,0
13-10-2025,Kerala,Kozhikode,673504,1,0,0
13-10-2025,Kerala,Kozhikode,673513,1,0,0
13-10-2025,Kerala,Kozhikode,673522,2,0,0
13-10-2025,Kerala,Kozhikode,673528,1,0,0
13-10-2025,Kerala,Kozhikode,673574,0,1,0
13-10-2025,Kerala,Kozhikode,673582,3,2,0
13-10-2025,Kerala,Kozhikode,673586,1,1,0
13-10-2025,Kerala,Kozhikode,673604,1,1,0
13-10-2025,Kerala,Kozhikode,673612,2,0,0
13-10-2025,Kerala,Kozhikode,673620,2,1,1
15-10-2025,Kerala,Kozhikode,673019,4,1,0
15-10-2025,Kerala,Kozhikode,673506,2,1,0
15-10-2025,Kerala,Kozhikode,673507,1,0,0
15-10-2025,Kerala,Kozhikode,673523,2,0,0
15-10-2025,Kerala,Kozhikode,673542,2,0,0
16-10-2025,Kerala,Kozhikode,673002,1,0,0
16-10-2025,Kerala,Kozhikode,673007,0,1,0
16-10-2025,Kerala,Kozhikode,673012,0,0,1
16-10-2025,Kerala,Kozhikode,673020,0,0,1
16-10-2025,Kerala,Kozhikode,673103,0,2,0
16-10-2025,Kerala,Kozhikode,673309,0,2,0
16-10-2025,Kerala,Kozhikode,673315,1,1,0
16-10-2025,Kerala,Kozhikode,673517,1,1,0
16-10-2025,Kerala,Kozhikode,673572,2,1,0
16-10-2025,Kerala,Kozhikode,673574,0,1,0
16-10-2025,Kerala,Kozhikode,673602,3,0,0
16-10-2025,Kerala,Kozhikode,673616,1,0,0
16-10-2025,Kerala,Kozhikode,673655,1,0,0
17-10-2025,Kerala,Kozhikode,673004,1,1,0
17-10-2025,Kerala,Kozhikode,673008,3,1,0
17-10-2025,Kerala,Kozhikode,673012,2,0,0
17-10-2025,Kerala,Kozhikode,673016,1,1,0
17-10-2025,Kerala,Kozhikode,673513,1,1,1
17-10-2025,Kerala,Kozhikode,673573,4,0,0
17-10-2025,Kerala,Kozhikode,673601,2,2,0
17-10-2025,Kerala,Kozhikode,673602,2,1,0
17-10-2025,Kerala,Kozhikode,673614,0,1,0
19-10-2025,Kerala,Kozhikode,673003,2,0,0
19-10-2025,Kerala,Kozhikode,673008,3,0,0
19-10-2025,Kerala,Kozhikode,673029,1,0,0
19-10-2025,Kerala,Kozhikode,673317,1,0,0
19-10-2025,Kerala,Kozhikode,673504,0,1,0
19-10-2025,Kerala,Kozhikode,673507,0,1,0
19-10-2025,Kerala,Kozhikode,673523,4,0,0
19-10-2025,Kerala,Kozhikode,673542,1,1,0
19-10-2025,Kerala,Kozhikode,673571,4,0,0
19-10-2025,Kerala,Kozhikode,673574,1,0,0
18-10-2025,Kerala,Kozhikode,673005,1,0,0
18-10-2025,Kerala,Kozhikode,673028,1,0,0
18-10-2025,Kerala,Kozhikode,673105,1,0,0
18-10-2025,Kerala,Kozhikode,673309,0,1,0
18-10-2025,Kerala,Kozhikode,673503,1,0,0
18-10-2025,Kerala,Kozhikode,673507,1,0,0
18-10-2025,Kerala,Kozhikode,673527,0,0,1
18-10-2025,Kerala,Kozhikode,673572,1,0,0
18-10-2025,Kerala,Kozhikode,673585,0,1,0
18-10-2025,Kerala,Kozhikode,673612,2,1,0
18-10-2025,Kerala,Kozhikode,673613,1,0,0
20-10-2025,Kerala,Kozhikode,673507,0,1,0
21-10-2025,Kerala,Kozhikode,673542,0,0,1
21-10-2025,Kerala,Kozhikode,673614,0,1,0
23-10-2025,Kerala,Kozhikode,673506,0,0,1
22-10-2025,Kerala,Kozhikode,673503,1,0,0
25-10-2025,Kerala,Kozhikode,673008,0,1,0
25-10-2025,Kerala,Kozhikode,673011,0,1,0
25-10-2025,Kerala,Kozhikode,673014,1,1,0
25-10-2025,Kerala,Kozhikode,673027,2,0,0
25-10-2025,Kerala,Kozhikode,673029,1,1,0
25-10-2025,Kerala,Kozhikode,673104,1,2,0
25-10-2025,Kerala,Kozhikode,673306,1,0,0
25-10-2025,Kerala,Kozhikode,673501,1,0,0
25-10-2025,Kerala,Kozhikode,673513,2,0,0
25-10-2025,Kerala,Kozhikode,673517,3,1,0
25-10-2025,Kerala,Kozhikode,673521,1,0,0
25-10-2025,Kerala,Kozhikode,673524,2,1,0
25-10-2025,Kerala,Kozhikode,673541,1,0,0
25-10-2025,Kerala,Kozhikode,673602,1,0,0
25-10-2025,Kerala,Kozhikode,673611,1,0,0
25-10-2025,Kerala,Kozhikode,673612,1,0,0
25-10-2025,Kerala,Kozhikode,673620,3,2,0
25-10-2025,Kerala,Kozhikode,673661,1,1,0
24-10-2025,Kerala,Kozhikode,673004,1,0,0
24-10-2025,Kerala,Kozhikode,673016,2,0,0
24-10-2025,Kerala,Kozhikode,673027,1,0,0
24-10-2025,Kerala,Kozhikode,673029,1,0,0
24-10-2025,Kerala,Kozhikode,673104,0,2,0
24-10-2025,Kerala,Kozhikode,673305,0,1,0
24-10-2025,Kerala,Kozhikode,673317,1,0,0
24-10-2025,Kerala,Kozhikode,673504,1,0,0
24-10-2025,Kerala,Kozhikode,673528,1,0,0
24-10-2025,Kerala,Kozhikode,673541,3,0,0
24-10-2025,Kerala,Kozhikode,673571,2,0,0
24-10-2025,Kerala,Kozhikode,673573,3,1,0
24-10-2025,Kerala,Kozhikode,673601,1,1,0
24-10-2025,Kerala,Kozhikode,673631,1,2,0
28-10-2025,Kerala,Kozhikode,673019,2,2,0
28-10-2025,Kerala,Kozhikode,673303,1,0,0
28-10-2025,Kerala,Kozhikode,673305,0,2,0
28-10-2025,Kerala,Kozhikode,673323,1,0,0
28-10-2025,Kerala,Kozhikode,673503,1,0,0
28-10-2025,Kerala,Kozhikode,673505,0,1,0
28-10-2025,Kerala,Kozhikode,673586,0,1,0
28-10-2025,Kerala,Kozhikode,673604,1,0,0
27-10-2025,Kerala,Kozhikode,673028,0,2,0
27-10-2025,Kerala,Kozhikode,673305,0,1,0
27-10-2025,Kerala,Kozhikode,673308,0,1,0
27-10-2025,Kerala,Kozhikode,673501,0,0,1
27-10-2025,Kerala,Kozhikode,673509,0,1,0
27-10-2025,Kerala,Kozhikode,673541,3,0,0
27-10-2025,Kerala,Kozhikode,673542,2,1,0
27-10-2025,Kerala,Kozhikode,673580,0,1,0
27-10-2025,Kerala,Kozhikode,673616,1,0,0
05-11-2025,Kerala,Kozhikode,673011,1,0,0
05-11-2025,Kerala,Kozhikode,673104,1,2,0
05-11-2025,Kerala,Kozhikode,673303,2,1,0
05-11-2025,Kerala,Kozhikode,673315,1,1,0
05-11-2025,Kerala,Kozhikode,673502,1,1,0
05-11-2025,Kerala,Kozhikode,673521,3,0,0
05-11-2025,Kerala,Kozhikode,673526,1,0,0
05-11-2025,Kerala,Kozhikode,673528,0,1,0
05-11-2025,Kerala,Kozhikode,673541,0,1,0
05-11-2025,Kerala,Kozhikode,673585,8,1,0
05-11-2025,Kerala,Kozhikode,673586,5,0,0
05-11-2025,Kerala,Kozhikode,673601,1,1,0
05-11-2025,Kerala,Kozhikode,673603,1,1,0
05-11-2025,Kerala,Kozhikode,673612,4,0,1
05-11-2025,Kerala,Kozhikode,673620,2,1,0
05-11-2025,Kerala,Kozhikode,673661,2,1,0
03-11-2025,Kerala,Kozhikode,673513,1,0,0
03-11-2025,Kerala,Kozhikode,673522,1,0,0
03-11-2025,Kerala,Kozhikode,673524,1,0,0
03-11-2025,Kerala,Kozhikode,673527,1,0,0
03-11-2025,Kerala,Kozhikode,673582,2,0,0
03-11-2025,Kerala,Kozhikode,673586,1,1,0
03-11-2025,Kerala,Kozhikode,673614,1,0,0
06-11-2025,Kerala,Kozhikode,673006,0,1,0
06-11-2025,Kerala,Kozhikode,673019,2,1,0
06-11-2025,Kerala,Kozhikode,673104,1,0,0
06-11-2025,Kerala,Kozhikode,673306,1,1,0
06-11-2025,Kerala,Kozhikode,673503,1,3,0
06-11-2025,Kerala,Kozhikode,673508,1,0,0
06-11-2025,Kerala,Kozhikode,673523,1,0,0
06-11-2025,Kerala,Kozhikode,673525,1,1,0
06-11-2025,Kerala,Kozhikode,673528,1,0,0
06-11-2025,Kerala,Kozhikode,673580,1,0,0
07-11-2025,Kerala,Kozhikode,673006,1,0,0
07-11-2025,Kerala,Kozhikode,673011,1,0,0
07-11-2025,Kerala,Kozhikode,673028,0,1,0
07-11-2025,Kerala,Kozhikode,673302,1,0,0
07-11-2025,Kerala,Kozhikode,673503,0,1,0
07-11-2025,Kerala,Kozhikode,673505,1,0,0
07-11-2025,Kerala,Kozhikode,673506,2,0,0
07-11-2025,Kerala,Kozhikode,673509,0,1,0
07-11-2025,Kerala,Kozhikode,673521,1,0,0
07-11-2025,Kerala,Kozhikode,673601,1,0,0
07-11-2025,Kerala,Kozhikode,673603,2,0,0
09-11-2025,Kerala,Kozhikode,673003,3,0,0
09-11-2025,Kerala,Kozhikode,673323,1,0,0
09-11-2025,Kerala,Kozhikode,673513,1,0,0
09-11-2025,Kerala,Kozhikode,673517,0,1,0
09-11-2025,Kerala,Kozhikode,673525,1,0,0
09-11-2025,Kerala,Kozhikode,673580,0,1,0
09-11-2025,Kerala,Kozhikode,673614,1,1,0
09-11-2025,Kerala,Kozhikode,673633,1,0,0
08-11-2025,Kerala,Kozhikode,673004,0,1,0
08-11-2025,Kerala,Kozhikode,673016,1,0,0
08-11-2025,Kerala,Kozhikode,673574,3,1,0
08-11-2025,Kerala,Kozhikode,673614,1,0,0
12-11-2025,Kerala,Kozhikode,673005,2,0,0
12-11-2025,Kerala,Kozhikode,673027,1,0,0
12-11-2025,Kerala,Kozhikode,673306,1,0,0
12-11-2025,Kerala,Kozhikode,673315,1,0,0
12-11-2025,Kerala,Kozhikode,673507,1,1,0
12-11-2025,Kerala,Kozhikode,673582,1,1,0
12-11-2025,Kerala,Kozhikode,673602,1,0,0
12-11-2025,Kerala,Kozhikode,673604,1,0,0
12-11-2025,Kerala,Kozhikode,673616,1,0,0
12-11-2025,Kerala,Kozhikode,673631,1,1,0
13-11-2025,Kerala,Kozhikode,673509,1,0,0
13-11-2025,Kerala,Kozhikode,673527,0,1,0
13-11-2025,Kerala,Kozhikode,673582,3,1,0
16-11-2025,Kerala,Kozhikode,673012,2,0,0
16-11-2025,Kerala,Kozhikode,673027,1,0,0
16-11-2025,Kerala,Kozhikode,673102,1,0,0
16-11-2025,Kerala,Kozhikode,673308,1,0,0
16-11-2025,Kerala,Kozhikode,673508,5,0,0
16-11-2025,Kerala,Kozhikode,673522,1,2,0
16-11-2025,Kerala,Kozhikode,673542,4,1,0
16-11-2025,Kerala,Kozhikode,673572,7,0,0
16-11-2025,Kerala,Kozhikode,673574,3,0,0
16-11-2025,Kerala,Kozhikode,673604,0,1,0
16-11-2025,Kerala,Kozhikode,673612,3,0,0
16-11-2025,Kerala,Kozhikode,673620,3,0,0
16-11-2025,Kerala,Kozhikode,673661,2,0,0
17-11-2025,Kerala,Kozhikode,673301,1,0,0
17-11-2025,Kerala,Kozhikode,673304,0,1,0
17-11-2025,Kerala,Kozhikode,673541,0,1,0
17-11-2025,Kerala,Kozhikode,673582,2,0,0
17-11-2025,Kerala,Kozhikode,673601,1,1,0
17-11-2025,Kerala,Kozhikode,673602,1,0,0
17-11-2025,Kerala,Kozhikode,673616,0,2,0
17-11-2025,Kerala,Kozhikode,673620,1,0,0
17-11-2025,Kerala,Kozhikode,673655,1,0,0
25-11-2025,Kerala,Kozhikode,673003,1,1,0
25-11-2025,Kerala,Kozhikode,673005,2,1,0
25-11-2025,Kerala,Kozhikode,673027,2,0,0
25-11-2025,Kerala,Kozhikode,673032,1,0,0
25-11-2025,Kerala,Kozhikode,673104,2,0,0
25-11-2025,Kerala,Kozhikode,673501,0,1,0
25-11-2025,Kerala,Kozhikode,673502,1,0,0
25-11-2025,Kerala,Kozhikode,673504,1,1,0
25-11-2025,Kerala,Kozhikode,673505,0,1,0
25-11-2025,Kerala,Kozhikode,673509,1,0,0
25-11-2025,Kerala,Kozhikode,673521,2,0,0
25-11-2025,Kerala,Kozhikode,673586,6,1,0
25-11-2025,Kerala,Kozhikode,673601,1,0,0
25-11-2025,Kerala,Kozhikode,673631,1,2,0
15-12-2025,Kerala,Kozhikode,673004,2,0,0
15-12-2025,Kerala,Kozhikode,673302,1,0,0
15-12-2025,Kerala,Kozhikode,673317,2,0,0
15-12-2025,Kerala,Kozhikode,673504,1,0,0
15-12-2025,Kerala,Kozhikode,673580,3,1,1
15-12-2025,Kerala,Kozhikode,673604,2,0,0
15-12-2025,Kerala,Kozhikode,673655,2,1,0
30-10-2025,Kerala,Kozhikode,673005,0,1,0
30-10-2025,Kerala,Kozhikode,673012,1,1,0
30-10-2025,Kerala,Kozhikode,673104,6,3,0
30-10-2025,Kerala,Kozhikode,673303,1,0,0
30-10-2025,Kerala,Kozhikode,673506,3,2,0
30-10-2025,Kerala,Kozhikode,673507,7,2,0
30-10-2025,Kerala,Kozhikode,673517,3,4,0
30-10-2025,Kerala,Kozhikode,673521,2,1,0
30-10-2025,Kerala,Kozhikode,673528,2,1,0
30-10-2025,Kerala,Kozhikode,673580,2,1,0
30-10-2025,Kerala,Kozhikode,673613,1,0,0
30-10-2025,Kerala,Kozhikode,673614,4,1,0
30-10-2025,Kerala,Kozhikode,673632,3,1,0
30-10-2025,Kerala,Kozhikode,673661,4,1,0
31-10-2025,Kerala,Kozhikode,673017,0,1,0
31-10-2025,Kerala,Kozhikode,673028,1,0,0
31-10-2025,Kerala,Kozhikode,673102,1,0,0
31-10-2025,Kerala,Kozhikode,673104,0,1,0
31-10-2025,Kerala,Kozhikode,673105,1,0,0
31-10-2025,Kerala,Kozhikode,673304,3,0,0
31-10-2025,Kerala,Kozhikode,673501,1,0,0
31-10-2025,Kerala,Kozhikode,673508,1,0,0
31-10-2025,Kerala,Kozhikode,673523,1,0,0
31-10-2025,Kerala,Kozhikode,673525,1,0,0
31-10-2025,Kerala,Kozhikode,673527,1,0,0
31-10-2025,Kerala,Kozhikode,673541,2,1,0
31-10-2025,Kerala,Kozhikode,673571,2,0,0
31-10-2025,Kerala,Kozhikode,673582,1,0,0
31-10-2025,Kerala,Kozhikode,673585,3,1,0
31-10-2025,Kerala,Kozhikode,673586,2,0,0
31-10-2025,Kerala,Kozhikode,673632,0,1,0
31-10-2025,Kerala,Kozhikode,673661,0,1,0
29-10-2025,Kerala,Kozhikode,673003,3,1,0
29-10-2025,Kerala,Kozhikode,673015,2,1,0
29-10-2025,Kerala,Kozhikode,673021,1,0,0
29-10-2025,Kerala,Kozhikode,673027,2,1,0
29-10-2025,Kerala,Kozhikode,673105,0,1,0
29-10-2025,Kerala,Kozhikode,673509,1,0,0
29-10-2025,Kerala,Kozhikode,673521,1,0,1
29-10-2025,Kerala,Kozhikode,673525,2,1,0
29-10-2025,Kerala,Kozhikode,673529,1,2,0
29-10-2025,Kerala,Kozhikode,673571,1,0,0
29-10-2025,Kerala,Kozhikode,673582,1,0,0
01-11-2025,Kerala,Kozhikode,673502,1,1,0
01-11-2025,Kerala,Kozhikode,673507,0,1,0
01-11-2025,Kerala,Kozhikode,673542,0,1,0
01-11-2025,Kerala,Kozhikode,673602,1,0,0
01-11-2025,Kerala,Kozhikode,673620,1,1,0
02-11-2025,Kerala,Kozhikode,673001,0,1,0
02-11-2025,Kerala,Kozhikode,673002,1,3,0
02-11-2025,Kerala,Kozhikode,673017,1,0,0
02-11-2025,Kerala,Kozhikode,673028,2,0,0
02-11-2025,Kerala,Kozhikode,673103,1,0,0
02-11-2025,Kerala,Kozhikode,673104,1,3,0
02-11-2025,Kerala,Kozhikode,673105,1,1,0
02-11-2025,Kerala,Kozhikode,673505,1,1,0
02-11-2025,Kerala,Kozhikode,673523,1,0,0
02-11-2025,Kerala,Kozhikode,673524,3,0,0
02-11-2025,Kerala,Kozhikode,673526,2,0,0
02-11-2025,Kerala,Kozhikode,673529,3,2,0
02-11-2025,Kerala,Kozhikode,673574,3,0,0
02-11-2025,Kerala,Kozhikode,673585,1,0,0
02-11-2025,Kerala,Kozhikode,673586,1,1,0
02-11-2025,Kerala,Kozhikode,673620,2,0,0
02-11-2025,Kerala,Kozhikode,673633,0,2,0
10-11-2025,Kerala,Kozhikode,673008,1,0,0
10-11-2025,Kerala,Kozhikode,673103,1,1,0
10-11-2025,Kerala,Kozhikode,673304,1,0,0
10-11-2025,Kerala,Kozhikode,673507,2,0,0
10-11-2025,Kerala,Kozhikode,673526,1,0,0
10-11-2025,Kerala,Kozhikode,673541,1,2,0
10-11-2025,Kerala,Kozhikode,673582,2,0,0
10-11-2025,Kerala,Kozhikode,673585,2,1,0
10-11-2025,Kerala,Kozhikode,673602,2,0,0
10-11-2025,Kerala,Kozhikode,673655,0,1,0
10-11-2025,Kerala,Kozhikode,673661,2,0,0
11-11-2025,Kerala,Kozhikode,673507,1,0,0
11-11-2025,Kerala,Kozhikode,673525,0,1,0
11-11-2025,Kerala,Kozhikode,673586,3,0,0
11-11-2025,Kerala,Kozhikode,673655,1,0,0
14-11-2025,Kerala,Kozhikode,673005,1,1,0
14-11-2025,Kerala,Kozhikode,673007,1,0,0
14-11-2025,Kerala,Kozhikode,673011,1,0,0
14-11-2025,Kerala,Kozhikode,673504,1,0,0
14-11-2025,Kerala,Kozhikode,673507,2,1,0
14-11-2025,Kerala,Kozhikode,673508,1,1,0
14-11-2025,Kerala,Kozhikode,673524,1,0,0
14-11-2025,Kerala,Kozhikode,673586,4,0,0
14-11-2025,Kerala,Kozhikode,673601,1,0,0
14-11-2025,Kerala,Kozhikode,673620,1,0,0
15-11-2025,Kerala,Kozhikode,673003,8,0,0
15-11-2025,Kerala,Kozhikode,673005,1,0,0
15-11-2025,Kerala,Kozhikode,673014,0,1,0
15-11-2025,Kerala,Kozhikode,673016,1,0,0
15-11-2025,Kerala,Kozhikode,673021,2,2,1
15-11-2025,Kerala,Kozhikode,673028,1,0,0
15-11-2025,Kerala,Kozhikode,673104,2,2,0
15-11-2025,Kerala,Kozhikode,673303,3,0,0
15-11-2025,Kerala,Kozhikode,673304,1,1,0
15-11-2025,Kerala,Kozhikode,673307,4,1,0
15-11-2025,Kerala,Kozhikode,673504,3,2,0
15-11-2025,Kerala,Kozhikode,673506,3,1,0
15-11-2025,Kerala,Kozhikode,673513,3,0,0
15-11-2025,Kerala,Kozhikode,673526,1,0,0
15-11-2025,Kerala,Kozhikode,673527,1,0,0
15-11-2025,Kerala,Kozhikode,673611,1,0,1
19-11-2025,Kerala,Kozhikode,673001,0,0,3
19-11-2025,Kerala,Kozhikode,673008,2,2,4
19-11-2025,Kerala,Kozhikode,673012,0,0,1
19-11-2025,Kerala,Kozhikode,673015,3,0,0
19-11-2025,Kerala,Kozhikode,673032,0,0,1
19-11-2025,Kerala,Kozhikode,673504,2,4,0
19-11-2025,Kerala,Kozhikode,673508,2,1,0
19-11-2025,Kerala,Kozhikode,673517,1,0,0
19-11-2025,Kerala,Kozhikode,673542,5,0,0
19-11-2025,Kerala,Kozhikode,673582,1,3,0
19-11-2025,Kerala,Kozhikode,673586,4,3,5
19-11-2025,Kerala,Kozhikode,673604,0,0,1
19-11-2025,Kerala,Kozhikode,673615,1,0,0
19-11-2025,Kerala,Kozhikode,673632,1,0,2
19-11-2025,Kerala,Kozhikode,673633,1,0,2
19-11-2025,Kerala,Kozhikode,673655,0,0,1
18-11-2025,Kerala,Kozhikode,673001,1,0,0
18-11-2025,Kerala,Kozhikode,673005,2,1,0
18-11-2025,Kerala,Kozhikode,673008,1,3,1
18-11-2025,Kerala,Kozhikode,673010,2,1,0
18-11-2025,Kerala,Kozhikode,673019,3,0,0
18-11-2025,Kerala,Kozhikode,673032,0,1,0
18-11-2025,Kerala,Kozhikode,673101,0,1,0
18-11-2025,Kerala,Kozhikode,673106,2,0,0
18-11-2025,Kerala,Kozhikode,673303,2,0,0
18-11-2025,Kerala,Kozhikode,673307,3,1,0
18-11-2025,Kerala,Kozhikode,673309,1,0,0
18-11-2025,Kerala,Kozhikode,673504,3,0,0
18-11-2025,Kerala,Kozhikode,673517,2,0,0
18-11-2025,Kerala,Kozhikode,673523,0,2,0
18-11-2025,Kerala,Kozhikode,673585,4,0,0
18-11-2025,Kerala,Kozhikode,673586,2,0,0
18-11-2025,Kerala,Kozhikode,673601,4,0,0
18-11-2025,Kerala,Kozhikode,673616,2,1,0
21-12-2025,Kerala,Kozhikode,673003,2,0,0
21-12-2025,Kerala,Kozhikode,673006,1,0,0
21-12-2025,Kerala,Kozhikode,673014,1,0,0
21-12-2025,Kerala,Kozhikode,673029,1,0,0
21-12-2025,Kerala,Kozhikode,673305,1,0,0
21-12-2025,Kerala,Kozhikode,673523,3,0,0
21-12-2025,Kerala,Kozhikode,673580,1,0,0
21-12-2025,Kerala,Kozhikode,673620,2,0,0
21-12-2025,Kerala,Kozhikode,673655,1,0,0
22-12-2025,Kerala,Kozhikode,673012,2,0,0
22-12-2025,Kerala,Kozhikode,673020,1,0,0
22-12-2025,Kerala,Kozhikode,673021,2,0,0
22-12-2025,Kerala,Kozhikode,673027,4,0,0
22-12-2025,Kerala,Kozhikode,673028,4,0,0
22-12-2025,Kerala,Kozhikode,673105,1,0,0
22-12-2025,Kerala,Kozhikode,673306,1,0,0
22-12-2025,Kerala,Kozhikode,673307,4,0,0
22-12-2025,Kerala,Kozhikode,673308,2,0,0
22-12-2025,Kerala,Kozhikode,673521,2,0,0
22-12-2025,Kerala,Kozhikode,673523,7,0,0
22-12-2025,Kerala,Kozhikode,673572,11,0,0
22-12-2025,Kerala,Kozhikode,673602,8,0,0
22-12-2025,Kerala,Kozhikode,673613,1,0,0
22-12-2025,Kerala,Kozhikode,673614,6,0,0
22-12-2025,Kerala,Kozhikode,673616,6,0,0
22-12-2025,Kerala,Kozhikode,673631,1,0,0
24-12-2025,Kerala,Kozhikode,673012,1,0,0
24-12-2025,Kerala,Kozhikode,673020,0,1,0
24-12-2025,Kerala,Kozhikode,673102,1,0,0
24-12-2025,Kerala,Kozhikode,673103,0,1,0
24-12-2025,Kerala,Kozhikode,673106,2,0,0
24-12-2025,Kerala,Kozhikode,673504,0,1,0
24-12-2025,Kerala,Kozhikode,673522,1,0,0
24-12-2025,Kerala,Kozhikode,673529,2,1,0
23-12-2025,Kerala,Kozhikode,673004,2,0,0
23-12-2025,Kerala,Kozhikode,673007,2,0,0
23-12-2025,Kerala,Kozhikode,673018,1,0,0
23-12-2025,Kerala,Kozhikode,673028,2,0,0
23-12-2025,Kerala,Kozhikode,673103,2,0,0
23-12-2025,Kerala,Kozhikode,673306,2,0,0
23-12-2025,Kerala,Kozhikode,673502,1,0,0
23-12-2025,Kerala,Kozhikode,673506,2,0,0
23-12-2025,Kerala,Kozhikode,673613,1,0,0
23-12-2025,Kerala,Kozhikode,673614,2,0,0
23-12-2025,Kerala,Kozhikode,673661,2,0,0
25-12-2025,Kerala,Kozhikode,673020,0,1,0
25-12-2025,Kerala,Kozhikode,673105,0,1,0
25-12-2025,Kerala,Kozhikode,673106,1,1,0
25-12-2025,Kerala,Kozhikode,673303,2,0,1
25-12-2025,Kerala,Kozhikode,673306,0,2,0
25-12-2025,Kerala,Kozhikode,673504,1,1,0
25-12-2025,Kerala,Kozhikode,673525,0,1,0
25-12-2025,Kerala,Kozhikode,673542,2,2,0
25-12-2025,Kerala,Kozhikode,673582,1,0,0
25-12-2025,Kerala,Kozhikode,673585,2,0,0
25-12-2025,Kerala,Kozhikode,673586,1,1,0
25-12-2025,Kerala,Kozhikode,673614,1,0,0
25-12-2025,Kerala,Kozhikode,673616,1,0,1
25-12-2025,Kerala,Kozhikode,673655,2,1,0
25-12-2025,Kerala,Kozhikode,673661,1,1,0
26-12-2025,Kerala,Kozhikode,673005,0,1,0
26-12-2025,Kerala,Kozhikode,673008,1,0,0
26-12-2025,Kerala,Kozhikode,673019,2,0,0
26-12-2025,Kerala,Kozhikode,673525,1,1,0
26-12-2025,Kerala,Kozhikode,673614,0,1,0
27-12-2025,Kerala,Kozhikode,673507,1,0,0
27-12-2025,Kerala,Kozhikode,673521,1,1,0
27-12-2025,Kerala,Kozhikode,673525,0,2,0
27-12-2025,Kerala,Kozhikode,673542,1,2,0
27-12-2025,Kerala,Kozhikode,673631,1,2,0
29-12-2025,Kerala,Kozhikode,673010,1,0,0
29-12-2025,Kerala,Kozhikode,673012,1,0,0
29-12-2025,Kerala,Kozhikode,673020,0,1,0
29-12-2025,Kerala,Kozhikode,673307,1,0,0
29-12-2025,Kerala,Kozhikode,673501,1,0,0
29-12-2025,Kerala,Kozhikode,673542,0,1,0
29-12-2025,Kerala,Kozhikode,673571,2,0,0
29-12-2025,Kerala,Kozhikode,673574,1,1,0
29-12-2025,Kerala,Kozhikode,673655,1,0,0
28-12-2025,Kerala,Kozhikode,673001,2,0,0
28-12-2025,Kerala,Kozhikode,673003,1,4,0
28-12-2025,Kerala,Kozhikode,673007,2,0,0
28-12-2025,Kerala,Kozhikode,673307,3,0,0
28-12-2025,Kerala,Kozhikode,673528,1,1,0
28-12-2025,Kerala,Kozhikode,673571,2,1,0
28-12-2025,Kerala,Kozhikode,673612,2,1,0
28-12-2025,Kerala,Kozhikode,673613,0,1,0
01-01-2026,Kerala,Kozhikode,673001,1,0,0
01-01-2026,Kerala,Kozhikode,673008,1,1,0
01-01-2026,Kerala,Kozhikode,673009,0,2,0
01-01-2026,Kerala,Kozhikode,673014,1,0,0
01-01-2026,Kerala,Kozhikode,673019,2,4,0
01-01-2026,Kerala,Kozhikode,673021,2,0,0
01-01-2026,Kerala,Kozhikode,673104,4,1,0
01-01-2026,Kerala,Kozhikode,673302,1,1,0
01-01-2026,Kerala,Kozhikode,673504,1,3,0
01-01-2026,Kerala,Kozhikode,673509,2,2,0
01-01-2026,Kerala,Kozhikode,673517,0,2,0
01-01-2026,Kerala,Kozhikode,673572,6,3,0
01-01-2026,Kerala,Kozhikode,673620,6,1,0
31-12-2025,Kerala,Kozhikode,673009,1,0,0
31-12-2025,Kerala,Kozhikode,673019,1,0,0
31-12-2025,Kerala,Kozhikode,673021,1,0,0
31-12-2025,Kerala,Kozhikode,673106,1,0,0
31-12-2025,Kerala,Kozhikode,673306,0,1,0
31-12-2025,Kerala,Kozhikode,673307,2,1,0
31-12-2025,Kerala,Kozhikode,673529,2,1,0
31-12-2025,Kerala,Kozhikode,673541,1,1,0
31-12-2025,Kerala,Kozhikode,673571,4,3,0
31-12-2025,Kerala,Kozhikode,673572,7,1,0
31-12-2025,Kerala,Kozhikode,673573,0,2,0
02-01-2026,Kerala,Kozhikode,673301,1,0,0
02-01-2026,Kerala,Kozhikode,673307,1,0,0
02-01-2026,Kerala,Kozhikode,673308,3,0,0
02-01-2026,Kerala,Kozhikode,673315,4,0,0
02-01-2026,Kerala,Kozhikode,673503,0,3,0
02-01-2026,Kerala,Kozhikode,673525,0,2,0
